"No.","Time","Source","Destination","Protocol","Length","Port","Info"
"164","8.930922","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=156423 Ack=4825 Win=6826 Len=1448 TSval=1776280344 TSecr=1644747494"
"165","8.930929","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=157871 Ack=4825 Win=6826 Len=1448 TSval=1776280344 TSecr=1644747494"
"166","8.930973","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=159319 Ack=4825 Win=6826 Len=1448 TSval=1776280344 TSecr=1644747494"
"167","8.931082","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=6411 Ack=160767 Win=28856 Len=0 TSval=1644747515 TSecr=1776280344"
"168","8.941099","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=160767 Ack=4825 Win=6826 Len=1448 TSval=1776280344 TSecr=1644747494"
"169","8.941116","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=162215 Ack=4825 Win=6826 Len=1448 TSval=1776280344 TSecr=1644747494"
"170","8.941124","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=163663 Ack=4825 Win=6826 Len=1448 TSval=1776280344 TSecr=1644747494"
"171","8.941184","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=165111 Ack=4825 Win=6826 Len=1448 TSval=1776280344 TSecr=1644747494"
"172","8.941188","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=6411 Ack=165111 Win=28980 Len=0 TSval=1644747525 TSecr=1776280344"
"173","8.941200","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 80 "
"174","8.941216","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=168007 Ack=4825 Win=6826 Len=1448 TSval=1776280344 TSecr=1644747494"
"175","8.941248","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=169455 Ack=4825 Win=6826 Len=1448 TSval=1776280344 TSecr=1644747494"
"176","8.941272","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=170903 Ack=4825 Win=6826 Len=1448 TSval=1776280344 TSecr=1644747494"
"177","8.941286","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=6411 Ack=169455 Win=28944 Len=0 TSval=1644747526 TSecr=1776280344"
"178","8.941305","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=172351 Ack=4825 Win=6826 Len=1448 TSval=1776280344 TSecr=1644747494"
"179","8.941326","10.0.0.101","192.168.0.3","TCP","204","5000,35644","5000  >  35644 [PSH, ACK] Seq=173799 Ack=4825 Win=6826 Len=138 TSval=1776280348 TSecr=1644747505"
"180","8.941328","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=6411 Ack=172351 Win=28920 Len=0 TSval=1644747526 TSecr=1776280344"
"181","8.941349","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"182","8.941379","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","CONNection FAILure "
"183","8.941385","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=6411 Ack=173937 Win=28896 Len=0 TSval=1644747526 TSecr=1776280344"
"184","8.941413","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=176833 Ack=6273 Win=6826 Len=1448 TSval=1776280354 TSecr=1644747512"
"185","8.941430","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=6411 Ack=176833 Win=28992 Len=0 TSval=1644747526 TSecr=1776280354"
"186","8.941440","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=178281 Ack=6273 Win=6826 Len=1448 TSval=1776280354 TSecr=1644747512"
"187","8.941496","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=179729 Ack=6273 Win=6826 Len=1448 TSval=1776280354 TSecr=1644747512"
"188","8.941515","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=181177 Ack=6273 Win=6826 Len=1448 TSval=1776280354 TSecr=1644747512"
"189","8.941523","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=6411 Ack=179729 Win=28992 Len=0 TSval=1644747526 TSecr=1776280354"
"190","8.942121","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=6411 Ack=182625 Win=28968 Len=0 TSval=1644747526 TSecr=1776280354"
"191","8.951637","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=182625 Ack=6273 Win=6826 Len=1448 TSval=1776280354 TSecr=1644747512"
"192","8.951657","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=184073 Ack=6273 Win=6826 Len=1448 TSval=1776280354 TSecr=1644747512"
"193","8.951666","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=185521 Ack=6273 Win=6826 Len=1448 TSval=1776280354 TSecr=1644747512"
"194","8.951686","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=186969 Ack=6273 Win=6826 Len=1448 TSval=1776280354 TSecr=1644747512"
"195","8.951779","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=6411 Ack=185521 Win=28988 Len=0 TSval=1644747536 TSecr=1776280354"
"196","8.951873","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=6411 Ack=188417 Win=28964 Len=0 TSval=1644747536 TSecr=1776280354"
"197","8.952280","192.168.0.3","10.0.0.101","RSL","1514","35644,5000","PAGING CoMmanD "
"198","8.971903","10.0.0.101","192.168.0.3","TCP","66","5000,35644","5000  >  35644 [ACK] Seq=188417 Ack=7859 Win=6826 Len=0 TSval=1776280379 TSecr=1644747515"
"199","8.971971","192.168.0.3","10.0.0.101","TCP","740","35644,5000","35644  >  5000 [PSH, ACK] Seq=7859 Ack=188417 Win=29004 Len=674 TSval=1644747556 TSecr=1776280379"
"200","9.002109","10.0.0.101","192.168.0.3","RSL","602","5000,35644","CHANnel ReQuireD "
"201","9.002176","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"202","9.062474","10.0.0.101","192.168.0.3","TCP","66","5000,35644","5000  >  35644 [ACK] Seq=188953 Ack=9069 Win=6826 Len=0 TSval=1776280470 TSecr=1644747586"
"203","9.062491","10.0.0.101","192.168.0.3","RSL","602","5000,35644","CHANnel ReQuireD "
"204","9.062557","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"205","9.103484","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=9605 Ack=189489 Win=29004 Len=0 TSval=1644747688 TSecr=1776280479"
"206","9.122851","10.0.0.101","192.168.0.3","RSL","602","5000,35644","CHANnel ReQuireD "
"207","9.122929","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"208","9.163136","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","NOTification CoMmanD "
"209","9.163152","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=191473 Ack=10141 Win=6826 Len=1448 TSval=1776280570 TSecr=1644747707"
"210","9.163160","10.0.0.101","192.168.0.3","TCP","790","5000,35644","5000  >  35644 [PSH, ACK] Seq=192921 Ack=10141 Win=6826 Len=724 TSval=1776280570 TSecr=1644747707"
"211","9.163223","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"212","9.183306","10.0.0.101","192.168.0.3","RSL","602","5000,35644","CHANnel ReQuireD "
"213","9.183496","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=10677 Ack=194181 Win=29004 Len=0 TSval=1644747768 TSecr=1776280590"
"214","9.203454","10.0.0.101","192.168.0.3","RSL","602","5000,35644","CHANnel ReQuireD "
"215","9.211196","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"216","9.243719","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","NOTification CoMmanD "
"217","9.243743","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 100 "
"218","9.243767","10.0.0.101","192.168.0.3","TCP","790","5000,35644","5000  >  35644 [PSH, ACK] Seq=197613 Ack=11213 Win=6826 Len=724 TSval=1776280651 TSecr=1644747795"
"219","9.243902","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=11213 Ack=198337 Win=29004 Len=0 TSval=1644747828 TSecr=1776280651"
"220","9.253851","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"221","9.254228","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=199785 Ack=11213 Win=6826 Len=1448 TSval=1776280668 TSecr=1644747795"
"222","9.254255","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=201233 Ack=11213 Win=6826 Len=1448 TSval=1776280668 TSecr=1644747795"
"223","9.254263","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=202681 Ack=11213 Win=6826 Len=1448 TSval=1776280668 TSecr=1644747795"
"224","9.254273","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=204129 Ack=11213 Win=6826 Len=1448 TSval=1776280668 TSecr=1644747795"
"225","9.254281","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=205577 Ack=11213 Win=6826 Len=1448 TSval=1776280668 TSecr=1644747795"
"226","9.254288","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 16 unknown 0xb5 "
"227","9.254300","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=208473 Ack=11213 Win=6826 Len=1448 TSval=1776280668 TSecr=1644747795"
"228","9.254308","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=209921 Ack=11213 Win=6826 Len=1448 TSval=1776280668 TSecr=1644747795"
"229","9.254315","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=211369 Ack=11213 Win=6826 Len=1448 TSval=1776280668 TSecr=1644747795"
"230","9.254325","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=212817 Ack=11213 Win=6826 Len=1448 TSval=1776280668 TSecr=1644747795"
"231","9.254456","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=11213 Ack=201233 Win=29004 Len=0 TSval=1644747839 TSecr=1776280668"
"232","9.254497","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=11213 Ack=214265 Win=28892 Len=0 TSval=1644747839 TSecr=1776280668"
"233","9.264195","10.0.0.101","192.168.0.3","TCP","696","5000,35644","5000  >  35644 [PSH, ACK] Seq=214265 Ack=11213 Win=6826 Len=630 TSval=1776280671 TSecr=1644747828"
"234","9.264229","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"235","9.264294","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=216343 Ack=11213 Win=6826 Len=1448 TSval=1776280678 TSecr=1644747828"
"236","9.264309","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=217791 Ack=11213 Win=6826 Len=1448 TSval=1776280679 TSecr=1644747828"
"237","9.264359","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=219239 Ack=11213 Win=6826 Len=1448 TSval=1776280679 TSecr=1644747828"
"238","9.264382","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=220687 Ack=11213 Win=6826 Len=1448 TSval=1776280679 TSecr=1644747828"
"239","9.264417","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","Round Trip Delay REPort "
"240","9.264436","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=223583 Ack=11213 Win=6826 Len=1448 TSval=1776280679 TSecr=1644747828"
"241","9.264468","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=225031 Ack=11213 Win=6826 Len=1448 TSval=1776280679 TSecr=1644747828"
"242","9.264484","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=226479 Ack=11213 Win=6826 Len=1448 TSval=1776280679 TSecr=1644747828"
"243","9.264529","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=227927 Ack=11213 Win=6826 Len=1448 TSval=1776280679 TSecr=1644747828"
"244","9.264545","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=229375 Ack=11213 Win=6826 Len=1448 TSval=1776280679 TSecr=1644747828"
"245","9.264607","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=230823 Ack=11213 Win=6826 Len=1448 TSval=1776280679 TSecr=1644747828"
"246","9.264655","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=232271 Ack=11213 Win=6826 Len=1448 TSval=1776280679 TSecr=1644747828"
"247","9.264663","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=233719 Ack=11213 Win=6826 Len=1448 TSval=1776280679 TSecr=1644747828"
"248","9.264616","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=11213 Ack=217791 Win=28980 Len=0 TSval=1644747849 TSecr=1776280671"
"249","9.264766","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=11213 Ack=230823 Win=28872 Len=0 TSval=1644747849 TSecr=1776280679"
"250","9.264820","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=11213 Ack=235167 Win=28836 Len=0 TSval=1644747849 TSecr=1776280679"
"251","9.265949","192.168.0.3","10.0.0.101","RSL","1116","35644,5000","PAGING CoMmanD "
"252","9.274697","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=235167 Ack=11213 Win=6826 Len=1448 TSval=1776280688 TSecr=1644747839"
"253","9.274717","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=236615 Ack=11213 Win=6826 Len=1448 TSval=1776280688 TSecr=1644747839"
"254","9.275068","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=238063 Ack=11213 Win=6826 Len=1448 TSval=1776280688 TSecr=1644747839"
"255","9.275087","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=239511 Ack=11213 Win=6826 Len=1448 TSval=1776280688 TSecr=1644747839"
"256","9.275095","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=240959 Ack=11213 Win=6826 Len=1448 TSval=1776280688 TSecr=1644747839"
"257","9.275117","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=242407 Ack=11213 Win=6826 Len=1448 TSval=1776280688 TSecr=1644747839"
"258","9.275128","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=12263 Ack=238063 Win=28988 Len=0 TSval=1644747859 TSecr=1776280688"
"259","9.275129","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=243855 Ack=11213 Win=6826 Len=1448 TSval=1776280688 TSecr=1644747839"
"260","9.275163","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=245303 Ack=11213 Win=6826 Len=1448 TSval=1776280688 TSecr=1644747839"
"261","9.275171","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=246751 Ack=11213 Win=6826 Len=1448 TSval=1776280688 TSecr=1644747839"
"262","9.275178","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","PAGING CoMmanD "
"263","9.275190","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=249647 Ack=11213 Win=6826 Len=1448 TSval=1776280688 TSecr=1644747839"
"264","9.275198","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=251095 Ack=11213 Win=6826 Len=1448 TSval=1776280688 TSecr=1644747839"
"265","9.275206","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=252543 Ack=11213 Win=6826 Len=1448 TSval=1776280688 TSecr=1644747839"
"266","9.275218","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=253991 Ack=11213 Win=6826 Len=1448 TSval=1776280688 TSecr=1644747839"
"267","9.275225","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access MEASurement PREPROCessing DeFauLT "
"268","9.275235","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=256887 Ack=11213 Win=6826 Len=1448 TSval=1776280688 TSecr=1644747839"
"269","9.275252","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=12263 Ack=242407 Win=28952 Len=0 TSval=1644747859 TSecr=1776280688"
"270","9.275317","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=12263 Ack=258335 Win=28820 Len=0 TSval=1644747860 TSecr=1776280688"
"271","9.285213","10.0.0.101","192.168.0.3","TCP","624","5000,35644","5000  >  35644 [PSH, ACK] Seq=258335 Ack=11213 Win=6826 Len=558 TSval=1776280692 TSecr=1644747849"
"272","9.325453","10.0.0.101","192.168.0.3","TCP","66","5000,35644","5000  >  35644 [ACK] Seq=258893 Ack=12263 Win=6826 Len=0 TSval=1776280734 TSecr=1644747850"
"273","9.325546","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"274","9.335539","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"275","9.335562","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=260341 Ack=12263 Win=6826 Len=1448 TSval=1776280746 TSecr=1644747850"
"276","9.335596","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=261789 Ack=12263 Win=6826 Len=1448 TSval=1776280746 TSecr=1644747850"
"277","9.335648","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=263237 Ack=12263 Win=6826 Len=1448 TSval=1776280746 TSecr=1644747850"
"278","9.335673","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=264685 Ack=12263 Win=6826 Len=1448 TSval=1776280746 TSecr=1644747850"
"279","9.335680","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=12799 Ack=263237 Win=28980 Len=0 TSval=1644747920 TSecr=1776280746"
"280","9.335736","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=12799 Ack=266133 Win=28952 Len=0 TSval=1644747920 TSecr=1776280746"
"281","9.345735","10.0.0.101","192.168.0.3","TCP","580","5000,35644","5000  >  35644 [PSH, ACK] Seq=266133 Ack=12799 Win=6826 Len=514 TSval=1776280752 TSecr=1644747910"
"282","9.345771","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"283","9.345791","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=268095 Ack=12799 Win=6826 Len=1448 TSval=1776280755 TSecr=1644747910"
"284","9.345852","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=12799 Ack=269543 Win=28980 Len=0 TSval=1644747930 TSecr=1776280752"
"285","9.345875","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=269543 Ack=12799 Win=6826 Len=1448 TSval=1776280755 TSecr=1644747910"
"286","9.345894","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=270991 Ack=12799 Win=6826 Len=1448 TSval=1776280755 TSecr=1644747910"
"287","9.345919","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=272439 Ack=12799 Win=6826 Len=1448 TSval=1776280755 TSecr=1644747910"
"288","9.345952","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=12799 Ack=272439 Win=28992 Len=0 TSval=1644747930 TSecr=1776280755"
"289","9.346207","192.168.0.3","10.0.0.101","RSL","1116","35644,5000","PAGING CoMmanD "
"290","9.355980","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=273887 Ack=12799 Win=6826 Len=1448 TSval=1776280767 TSecr=1644747920"
"291","9.366226","10.0.0.101","192.168.0.3","TCP","182","5000,35644","5000  >  35644 [PSH, ACK] Seq=275335 Ack=12799 Win=6826 Len=116 TSval=1776280773 TSecr=1644747930"
"292","9.366244","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"293","9.366305","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=276899 Ack=13849 Win=6826 Len=1448 TSval=1776280778 TSecr=1644747930"
"294","9.366324","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=278347 Ack=13849 Win=6826 Len=1448 TSval=1776280778 TSecr=1644747930"
"295","9.366333","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","MultiRate CODEC MODification REQuest "
"296","9.366339","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=281243 Ack=13849 Win=6826 Len=1448 TSval=1776280778 TSecr=1644747930"
"297","9.366350","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=282691 Ack=13849 Win=6826 Len=1448 TSval=1776280778 TSecr=1644747930"
"298","9.366358","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=284139 Ack=13849 Win=6826 Len=1448 TSval=1776280778 TSecr=1644747930"
"299","9.366396","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=13849 Ack=275451 Win=29004 Len=0 TSval=1644747951 TSecr=1776280767"
"300","9.366422","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=13849 Ack=278347 Win=29004 Len=0 TSval=1644747951 TSecr=1776280778"
"301","9.366457","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ERROR REPORT "
"302","9.366469","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=287035 Ack=13849 Win=6826 Len=1448 TSval=1776280778 TSecr=1644747930"
